Date,GWP,info
01/08/16 07:59 PM,0.309767390148831,
01/08/16 08:59 PM,0.34300062127114,
01/08/16 09:59 PM,0.334414031130496,
01/08/16 10:59 PM,0.330475490959717,
01/09/16 12:00 AM,0.315252520996538,
01/09/16 12:59 AM,0.327134063238838,
01/09/16 01:59 AM,0.32646640446223,
01/09/16 02:59 AM,0.288199512353603,
01/09/16 03:59 AM,0.242218430657035,
01/09/16 04:59 AM,0.25725220312092,
01/09/16 05:59 AM,0.276917031406492,
01/09/16 06:59 AM,0.286330349831879,
01/09/16 07:59 AM,0.292495740372461,
01/09/16 08:59 AM,0.285886385496818,
01/09/16 09:59 AM,0.276001118090291,
01/09/16 10:59 AM,0.259617960367082,
01/09/16 11:59 AM,0.274077491290237,
01/09/16 12:59 PM,0.282323168883256,
01/09/16 01:59 PM,0.275365752620387,
01/09/16 02:59 PM,0.26203833125931,
01/09/16 03:59 PM,0.256188412675801,
01/09/16 04:59 PM,0.249067166884463,
01/09/16 05:59 PM,0.259122144004186,
01/09/16 06:59 PM,0.271981946698071,
01/09/16 07:59 PM,0.299297788329199,
01/09/16 08:59 PM,0.288117348039452,
01/09/16 09:59 PM,0.286383070801823,
01/09/16 10:59 PM,0.277333234624751,
01/10/16 12:00 AM,0.228991567966033,
01/10/16 12:59 AM,0.222286193364409,
01/10/16 01:59 AM,0.219385123305806,
01/10/16 02:59 AM,0.200748615440577,
01/10/16 03:59 AM,0.197004395846512,
01/10/16 04:59 AM,0.200140824007652,
01/10/16 05:59 AM,0.186304764031146,
01/10/16 06:59 AM,0.201294455316573,
01/10/16 07:59 AM,0.211596519112365,
01/10/16 08:59 AM,0.235207769570879,
01/10/16 09:59 AM,0.227760325381005,
01/10/16 10:59 AM,0.228886730490833,
01/10/16 11:59 AM,0.226992085108019,
01/10/16 12:59 PM,0.227445188767667,
01/10/16 01:59 PM,0.227597089007173,
01/10/16 02:59 PM,0.221218331740239,
01/10/16 03:59 PM,0.200528674755271,
01/10/16 04:59 PM,0.212655648241418,
01/10/16 05:59 PM,0.219998754794376,
01/10/16 06:59 PM,0.23870584904421,
